"Year","fishing_hours","mw_fishinghours","Fishing_category_FO","Lat","Lon"
2014,2.87709849652614,22.7172798516621,"Midwater",47.05,-2.95
2015,0.637345489904502,2.92499228251891,"Midwater",55.55,1.45
2012,34.1799508995141,60.0919593629209,"Otter",47.75,-6.95
2015,0.260619542720705,0.474252727332778,"Midwater",59.95,0.75
2014,0.319645915665731,1.24423307536664,"Otter",54.65,19.25
2015,1.67938118641306,0.537070391952527,"Dredge",53.95,0.35
2014,70.6829791107449,1.95267991400717,"Otter",56.25,-6.85
2015,13.1810382779238,0.0177103507008706,"Midwater",72.75,7.35
2011,0.335886567545966,1.19505756480738,"Static",71.85,27.15
2009,0.243009875579918,3.80788935583877,"Otter",58.95,-3.85
2013,0.00926405784335916,18.4149393653155,"Otter",58.15,1.55
2009,2.83507797599129,0.0205243501549817,"Otter",58.15,2.15
2015,86.5047617775565,5.72946633503703,"Otter",44.55,-1.95
2012,0.236904155425577,0.00596303301486314,"Otter",62.15,-40.05
2014,391.504854425085,0.00204542137522297,"Otter",67.25,11.15
2009,0.00400407043809819,0.0777827850311889,"Otter",50.95,-10.15
2012,1.76359620046936,1.13183066305303,"Midwater",63.05,-31.55
2012,0.126525027077768,0.173316675482084,"Static",68.05,12.55
2009,0.0939617554485012,1.20626651166305,"Otter",56.95,-13.55
2010,0.685079133086228,1.43974569175869,"Otter",47.45,-4.35
2014,0.51835328652535,12.3766055711588,"Otter",57.55,-12.95
2013,0.689367877377186,0.525372170356639,"Midwater",49.85,-5.55
2015,0.224004026656674,0.000389716906442461,"Beam",55.85,7.25
2010,0.247403935820522,9.15107243078637,"Otter",59.15,-1.35
2011,0.142729844713647,0.00000422955911741749,"Midwater",59.35,-4.45
2010,13.9754066490197,63.8851038792032,"Otter",57.65,16.85
2010,0.021206082316102,4.03128310869996,"Beam",46.55,-2.65
2014,0.0704046995672734,40.6016692719314,"Midwater",62.65,-0.05
2013,0.933906917072142,7.62874794703715,"Midwater",55.15,0.15
2009,0.158331077547404,19.1263011431372,"Otter",58.05,-14.95
2009,0.205586041832519,0.0065252345594084,"Otter",58.35,10.85
2015,41.4944589408028,0.698449709260504,"Dredge",49.45,-2.75
2013,0.801280316256938,17.541821764531,"Static",66.15,6.65
2009,1.260615877057,0.047411439511938,"Otter",57.45,-1.25
2015,2.67789057551284,0.990100607687005,"Static",70.15,30.75
2014,0.0820289807373727,12.5062684636954,"Otter",65.55,-28.15
2013,4.48363080716535,8.72457453571161,"Demersal seine",55.35,4.45
2011,2.41418784277589,0.0045077463314504,"Midwater",55.25,6.05
2009,0.000112760884937816,20.4205896431169,"Static",52.55,-14.35
2012,0.0203964689910718,1.68656282822518,"Static",67.35,10.35
2011,0.0000565173414455079,0.30423147437522,"Otter",61.15,0.65
2014,6.3878358891284,0.0392118320001479,"Otter",59.75,-3.95
2011,19.9730761729485,2.90087661436244,"Midwater",72.65,13.45
2009,0.00249232570379524,31.900418675959,"Otter",55.95,11.35
2009,172.8490334283,2.30261975209879,"Midwater",47.75,-14.35
2009,5.55082425360255,1.61672388905853,"Otter",50.25,-9.55
2010,120.409105763151,7.87550167606185,"Otter",54.25,-0.15
2014,0.728026474026782,0.360742312223934,"Static",68.45,13.35
2014,45.7241533711581,0.223415336920049,"Otter",54.15,4.05
2011,7.63855746837552,0.204915698001177,"Midwater",46.15,-3.65
2013,1.54667899449722,0.00115335982533662,"Otter",56.25,11.15
2013,156.689110786845,0.000000000000143758534897598,"Static",36.75,-11.25
2010,0.00068486487774481,1.23724393983991,"Static",59.75,-5.95
2015,0.0621026930082658,1.03715956976768,"Demersal seine",60.05,1.45
2012,0.68876012216657,0.0491062744360986,"Midwater",54.65,12.55
2015,0.228570750078632,7.79027243422591,"Static",40.25,-9.85
2011,0.39761985678774,0.224709211381738,"Static",57.75,3.55
2015,0.179803517489292,0.366902432253975,"Otter",55.75,-0.65
2015,0.240459298345374,3.38431524551413,"Otter",59.75,-0.95
2009,0.265528726646284,17.0317063927683,"Midwater",61.65,20.55
2012,77.031119446638,2.37195945132279,"Otter",57.05,-7.25
2011,3.14567974028176,0.00191630872655433,"Midwater",73.15,14.95
2012,1.51512401567482,28.8610648795158,"Otter",60.35,1.45
2009,1.13454661856265,0.617603550753876,"Midwater",55.55,18.35
2010,2.18559605133355,34.8362911991163,"Midwater",55.35,5.95
2009,0.041526368848783,25.1228126062971,"Otter",60.15,1.25
2010,1.14347386329346,0.0629450831966593,"Static",59.75,-6.15
2011,0.102004399498121,0.00226573576134579,"Otter",73.95,19.65
2011,0.548329339334749,7.93756066180019,"Beam",52.25,3.75
2011,0.146309988456647,0.00985427232907972,"Midwater",49.05,-10.85
2015,0.0186147271904864,0.112182113318335,"Beam",54.45,4.35
2009,0.140328138219121,0.328532414303336,"Otter",57.45,7.65
2012,440.658320096846,0.613239278290568,"Beam",55.15,8.25
2009,0.15062476994661,0.543910640698775,"Static",51.75,-6.05
2011,9.59112318890539,0.0218472422300482,"Static",45.75,-1.95
2013,0.469622986847192,20.4348945039539,"Midwater",49.25,-4.05
2009,0.0934782527440298,1.20494473938211,"Demersal seine",59.55,-0.75
2013,5.71414232717689,142.180957335407,"Otter",54.05,-4.35
2013,3.34092565906462,0.0289580855125312,"Otter",52.45,-10.85
2010,0.00193721056710986,0.0100205165788842,"Otter",54.25,13.85
2010,0.818593672943016,1.27383337802762,"Otter",69.85,15.75
2012,31.3919697499135,7.69951562811597,"Otter",59.65,3.65
2011,0.0859874306210836,0.0101187079849275,"Midwater",71.65,7.25
2012,5.91269774893132,0.650624885539692,"Otter",52.45,-13.25
2013,0.862843518388315,0.00147574566308271,"Other",48.85,-1.95
2014,0.086606271194452,61.6877377651584,"Otter",60.75,-6.05
2013,1.60100697438614,1.90590998484689,"Otter",50.95,-5.65
2015,56.19322619882,0.0220100832999475,"Midwater",55.05,10.05
2013,0.209558277442644,10.6233409886868,"Otter",58.75,-8.65
2012,0.434365766945909,1.79693231409018,"Static",69.05,13.75
2012,5.14687468323834,40.7650922153507,"Beam",50.35,0.45
2009,0.78041385540791,0.679758785909712,"Midwater",49.55,-4.15
2011,20.0061360170067,0.880329369670662,"Static",72.95,31.55
2015,14.6382362457204,10.582248757326,"Static",75.25,23.65
2015,0.622240111605472,0.318189129580288,"Static",57.05,-14.45
2011,0.000381660085892738,5.45879942190147,"Midwater",28.15,-15.35
2015,0.682466434520863,0.203097541697375,"Demersal seine",50.25,-0.85
2014,0.185360653376515,22.9272938571548,"Dredge",55.55,-6.55
2014,0.0131221648502063,2.98733139258881,"Otter",71.45,28.15
2012,0.118030759217052,0.216358423484195,"Demersal seine",56.95,8.25
2013,4.18765181353745,71.0538038442473,"Otter",47.75,-3.95
2013,0.842565158916498,1.57876064768219,"Static",74.15,22.25
2015,0.339011591953954,3.75588805458654,"Beam",52.65,2.45
2014,0.0615703810585989,0.665386030407449,"Midwater",55.65,15.95
2015,0.0297303511642925,0.315385717532437,"Dredge",53.95,-4.65
2012,0.00000203949780872152,62.572302076273,"Midwater",53.75,5.55
2012,0.004173206968383,2.83440813667796,"Otter",61.85,1.15
2010,0.00157408052100125,0.0274941423098435,"Otter",50.15,-10.45
2014,0.0259984741574419,38.2847125700039,"Demersal seine",58.05,3.15
2012,1.9749578203228,1.10742291780683,"Static",73.05,32.65
2014,5.71834875613048,1.6914980598196,"Otter",60.25,1.85
2012,0.0289970773965631,2.13779790921736,"Otter",75.45,16.55
2012,23.2501056975792,0.0062881145511095,"Static",74.95,20.75
2013,0.126273460259375,0.0362696981018052,"Otter",77.55,29.15
2015,13.6037613731787,0.551806349295104,"Otter",52.75,3.45
2009,0.0000584467121413598,0.221329212181504,"Otter",50.95,-7.65
2012,0.0832346370620003,0.191955631190055,"Otter",54.55,12.55
2013,0.472583631495358,0.11020986639943,"Midwater",49.45,-0.05
2014,456.375107461119,0.977949113399434,"Static",53.85,0.15
2009,9.29159010984703,0.0088231142880455,"Midwater",58.65,-5.35
2015,0.73606751473708,0.318155019754114,"Demersal seine",57.15,0.15
2014,0.095385279896913,3.23857191118902,"Beam",55.95,7.65
2013,16.9026563333997,0.0262186551702865,"Beam",48.55,-6.65
2010,1.35946756823168,0.0000354431052635599,"Static",39.85,-29.35
2015,0.000525593012893792,0.00414204952196129,"Static",75.75,33.65
2011,104.219839644594,0.420076525177677,"Midwater",54.15,-13.05
2010,0.00991173055685557,2.08894641599695,"Beam",49.35,-7.25
2014,12.318170401496,0.0578275406576,"Static",62.75,3.95
2015,0.373737272187678,1.03235674771371,"Dredge",49.75,-4.35
2009,0.00000000750811439937677,0.216731683365382,"Otter",54.85,10.25
2013,0.688188291518401,0.0133206951669641,"Otter",39.45,-9.45
2012,0.0030695980933889,0.000139401320865192,"Static",50.25,-10.85
2011,18.2271715283171,15.4080689290594,"Beam",44.85,-1.65
2015,0.070790014663954,4.77555629443706,"Static",70.05,37.25
2015,0.329665878927523,1.56799766791831,"Midwater",61.55,20.65
2009,0.00723065583206609,0.718276110313714,"Midwater",62.45,20.45
2009,1.21864252077744,0.572675434939056,"Midwater",49.05,-4.15
2013,0.0739717599438663,0.653315941896648,"Otter",53.85,-5.65
2015,1.49426421417076,8.68567045676089,"Dredge",54.55,-4.45
2012,16.2362627447228,1.0627698422928,"Static",64.85,8.35
2015,1.39009304778492,0.253676193252475,"Static",52.15,-4.95
2013,0.727685407901066,14.4404366227552,"Static",72.65,18.55
2011,6.8459972308779,1.35318227146767,"Otter",52.55,-11.85
2015,2.04209349300891,0.204285449366429,"Otter",76.25,19.45
2015,0.8628011409314,0.988825239934863,"Midwater",62.95,20.25
2015,77.7659316244535,0.000627243940116281,"Demersal seine",55.25,2.65
2009,0.34543695962163,3.29684546236936,"Otter",54.95,15.25
2015,152.319589481695,0.755299666975338,"Static",55.05,14.25
2015,20.3077433115405,0.823832710456165,"Static",76.45,37.75
2009,0.00118607871125343,0.897454092063916,"Static",46.25,-2.45
2013,11.5268987680132,1.68124085064813,"Otter",49.65,-3.45
2012,3.53920415516864,0.001207039697098,"Otter",44.25,-1.45
2012,0.0455823145901661,35.5707597400443,"Otter",42.15,-9.35
2012,0.509847245338756,0.00157349450294396,"Beam",54.05,3.05
2015,1.57767850231111,0.178201789201779,"Otter",50.35,-10.35
2011,0.122956172681436,0.0639692488762308,"Static",51.65,-13.75
2014,0.70646242898703,0.909355560846337,"Static",73.35,31.65
2010,4.77194449334565,0.13313387490428,"Otter",77.15,30.25
2014,0.0112128706550219,79.1252302711122,"Demersal seine",50.25,-8.05
2010,15.3380189430129,0.189191193995626,"Static",50.05,-7.25
2011,0.0254619557121148,0.446928150200554,"Otter",55.65,18.25
2011,1.22954267240958,5.25993619731878,"Static",44.75,-2.75
2014,0.00312932327194118,1.06778568729142,"Beam",53.55,4.75
2013,13.5861547925411,0.199209844507563,"Other",48.95,-1.75
2013,0.0515985788874161,2.37945341078397,"Otter",78.45,32.85
2014,0.14035547171279,6.49287138983728,"Otter",55.45,15.95
2011,0.0969727425846163,0.236398723405415,"Midwater",73.45,13.45
2014,0.364049845932036,8.9003376840924,"Midwater",62.15,-29.65
2013,0.972771998471601,11.6852530695415,"Midwater",47.85,-6.45
2014,49.7389440857738,0.364928861777337,"Static",60.45,-0.15
2014,0.0218070075515095,0.0294072765769187,"Otter",57.35,2.15
2014,0.00788601985811093,0.0793051748703264,"Beam",50.15,-0.15
2011,2.613313046698,0.251294085781706,"Static",70.55,21.45
2012,0.0651758697697919,148.515472779891,"Midwater",53.65,2.25
2015,0.00466651568134255,0.00134981971827158,"Otter",58.75,3.35
2015,0.131233107901251,14.276147715758,"Static",51.45,-7.65
2014,3.26787401427305,0.133068630331667,"Otter",68.55,14.55
2014,3.21285113713042,153.840938545291,"Beam",54.85,6.55
2012,0.000205677634543654,0.728512672765017,"Otter",71.35,26.45
2011,9.33304116466676,7.21114616839138,"Otter",57.85,5.35
2015,2.08676842804851,3.68582385728346,"Otter",50.75,-11.25
2015,5.55704027043122,0.034544147878734,"Midwater",53.85,5.65
2014,0.103767911091545,2.91946342407566,"Beam",54.85,8.15
2015,0.0224703772389886,0.188390643382826,"Otter",55.75,15.55
2011,2.89267130130046,0.276449134766588,"Static",52.45,2.95
2011,22.168509317454,0.263141961980254,"Otter",57.05,2.65
2013,2.833046563796,0.000466370019090901,"Static",74.75,30.75
2013,0.186232265751652,0.000584524536974523,"Static",55.45,18.85
2009,17.2142210541145,0.447344818433243,"Midwater",55.85,5.45
2010,3.64750150433981,0.0899491728801687,"Midwater",57.15,21.05
2011,9.4931367161017,0.164825420227721,"Static",63.65,-37.55
2012,37.7324463529634,5.29077966789163,"Static",72.35,28.15
2013,0.485941640627159,53.9927585402653,"Midwater",59.55,-5.25
2014,0.100347973539586,0.291952939115461,"Otter",57.85,11.45
2013,37.2775879941561,8.09388463979794,"Otter",60.05,1.15
2013,0.0210610449409259,0.231275919562572,"Static",69.55,37.95
2010,1.14527860141354,0.00215661748432922,"Demersal seine",47.45,-6.55
2009,20.2896445933395,2.11013722789873,"Static",51.65,-13.85
2015,0.436788342332961,0.336638765727893,"Otter",59.75,-5.25
2015,0.25421958348735,0.331652023228369,"Midwater",60.85,19.15
2012,0.514062781909225,0.0177540911080735,"Static",72.35,20.65
2014,1.88460788209776,1.27221951713923,"Midwater",52.55,-14.85
2013,0.952553542638314,0.00000000578537363310811,"Otter",54.45,14.25
2011,108.66808460041,0.853077681121601,"Midwater",70.05,33.85
2014,142.090224169888,3.33760990965524,"Static",57.55,4.75
2009,3.76682491943274,0.00372255012232562,"Midwater",45.65,-3.15
2013,68.5321102686171,2.16344342368449,"Midwater",55.25,18.75
2014,605.052413836929,1.28448590304,"Static",71.65,30.55
2013,5.67320314060766,16.1046529252449,"Otter",46.35,-3.85
2010,15.7965437357318,0.00642622833534329,"Otter",45.85,-2.35
2014,17.7788365646247,28.8784607313718,"Static",75.45,33.85
2011,0.452178130753331,0.515940635019863,"Midwater",59.95,-3.45
2013,73.8163786461406,5.701953731623,"Midwater",58.15,18.35
2011,0.0528776244158599,0.00788715517966523,"Otter",71.85,23.75
2012,5.88012346292662,1.45319353830828,"Beam",53.85,4.05
2011,0.9735197437791,0.233211137158278,"Midwater",71.35,16.25
2012,0.0000474803588875995,0.000667254152508575,"Demersal seine",71.15,24.55
2012,51.2493210282495,10.5745200984505,"Midwater",59.25,-2.15
2014,4.77717379624975,0.0350869882879135,"Static",72.35,27.65
2011,6.74781273744843,0.01083967614669,"Otter",57.85,3.45
2014,0.284416708727672,0.256745530774608,"Midwater",55.35,-9.75
2010,0.337627712490335,12.8106362613176,"Midwater",54.65,-10.85
2015,0.9353240512858,6.06949918830111,"Demersal seine",59.15,-3.85
2014,0.74384091609434,0.117637464456571,"Beam",43.95,-1.75
2015,0.00347390958390879,2.286576991178,"Midwater",48.45,-22.95
2014,0.000000439977804399164,15.496155533052,"Otter",60.35,-2.25
2014,1.52049215007167,38.6368210347201,"Otter",61.85,-4.75
2013,0.926922445784429,129.718847034996,"Static",45.25,-2.65
2009,0.122243576396455,1.74022146025044,"Midwater",58.25,-8.25
2010,1.64393375884635,0.00187613852215935,"Midwater",62.15,19.75
2015,0.00675092905560348,0.164373146507879,"Otter",59.55,3.25
2015,0.245199863602437,4.67860825400196,"Otter",60.15,-1.85
2012,5.27943271399656,7.93469603559749,"Midwater",58.55,-8.75
2010,1.50132620213077,4.94530631200142,"Otter",56.75,-9.05
2011,0.247693048711939,0.000357897237854485,"Otter",77.35,29.75
2011,77.8012598816198,292.969471734312,"Static",67.75,12.25
2010,0.125715248578175,88.9507050667812,"Otter",57.25,3.15
2013,0.113984725933426,0.530551346273682,"Midwater",59.45,19.65
2011,8.94847642988213,1.07038631436015,"Otter",57.65,-13.15
2015,10.4879968750911,4.24148087905099,"Static",50.25,-2.95
2012,0.00201072403477095,2.42394282896959,"Otter",75.75,39.65
2010,0.191322499725612,0.130051739660597,"Static",48.25,-6.65
2011,0.250073267451781,0.0000626554839539841,"Midwater",59.65,-4.75
2015,0.611857460402104,13.9511709511379,"Otter",49.75,-2.95
2014,4.64115614586291,10.0200905010527,"Otter",50.65,-6.25
2011,0.0367067635685084,0.0000771757439532308,"Otter",43.85,-6.65
2012,2.27760774653475,0.196290260727608,"Dredge",49.75,-3.85
2011,16.893195383389,0.405051135350366,"Otter",55.85,3.75
2009,0.134425954457983,0.00780574162652626,"Otter",51.85,-6.65
2014,71.7368731185274,0.752973932143886,"Demersal seine",70.95,29.15
2015,13.7832753874491,4.19357816057263,"Static",62.65,2.75
2011,92.6561287863254,0.619489580021345,"Demersal seine",56.85,6.65
2013,18.2032315819321,13.0098716084052,"Beam",50.45,-6.55
2015,0.246213777257492,6.24756378463177,"Static",41.45,-9.35
2011,0.27481034468491,3.07492257874721,"Otter",50.05,-3.35
2009,0.916396593634736,9.84197196318904,"Otter",49.95,-9.45
2013,0.279357131694344,2.19236867789358,"Otter",58.15,-3.35
2013,38.5745226625328,0.992003426430274,"Beam",56.95,8.05
2015,0.00332704229806,3.13341830297072,"Static",72.55,25.85
2010,4.391448796731,0.01738441598034,"Otter",56.75,7.35
2010,55.2579239934262,8.73222574387736,"Otter",51.15,-10.95
2015,0.176960727358845,0.956264169604307,"Midwater",63.65,3.75
2011,0.711546118960539,14.1301418580477,"Static",55.75,5.15
2014,0.0966060081049575,3.83272012918203,"Beam",51.55,-6.95
2013,124.878742192989,0.013652316883982,"Dredge",50.25,1.35
2010,8.13972545708778,1.68450984454312,"Static",53.55,4.95
2009,162.952337429251,35.0794875686487,"Static",37.55,-9.15
2009,0.13253826549521,0.0544824000841948,"Midwater",44.65,-6.25
2010,17.9699450937453,4.27829521221459,"Midwater",48.35,-14.95
2013,0.195179791657278,26.2956870024166,"Midwater",57.75,0.75
2011,4.75968585537463,9.95963196673418,"Midwater",72.95,13.15
2013,0.00530190067788672,0.0290697764040033,"Midwater",51.35,-16.85
2012,3.10994051732905,6.10048929165614,"Otter",53.45,3.65
2013,4.4896627427105,0.412268235107116,"Otter",54.45,14.45
2012,5.58309946250998,4.28397470735275,"Otter",76.75,29.25
2010,2.60123153359066,0.0140360335488382,"Otter",59.05,-6.45
2015,0.346348269828809,3.51041972703124,"Midwater",47.95,-8.95
2010,5.20684264589964,2.59895362625511,"Static",48.75,-2.35
2009,0.119587492907531,8.13723391301867,"Otter",49.75,-3.25
2010,2.58851177558399,2.57128041069861,"Midwater",71.85,17.45
2009,1.74102860586946,36.7413211056063,"Static",49.15,-2.95
2015,24.6222408882584,2.53360192761263,"Midwater",64.05,-0.75
2013,1.20188710590853,1.22838447417866,"Static",67.95,10.95
2013,0.0203776232067604,31.4954101121844,"Otter",55.75,-7.45
2013,0.0489679594610693,0.403083738069432,"Otter",55.15,3.75
2013,0.210026565838506,0.410987227439571,"Static",64.85,8.75
2011,42.3261619757602,36.5058810830608,"Static",52.65,-14.35
2014,0.328262248400096,0.371362512164933,"Otter",55.85,4.75
2012,0.590112769738833,2.97956964215698,"Static",72.25,29.35
2013,0.243627478488433,1.03066958366903,"Static",68.95,38.25
2011,13.9088096815432,8.5377648741334,"Static",59.15,-4.55
2015,96.887325584253,15.8763960826777,"Demersal seine",71.15,25.35
2013,8.50283860571305,0.0991909564124487,"Midwater",48.75,-5.35
2014,0.0251604455404644,0.975856935959687,"Otter",71.15,23.75
2011,0.0339357926326478,5.494517472145,"Otter",58.75,0.35
